STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     4931;20100316;  10;    4.1;   6.7;   6.6;  978.50;   82.00;   3.4;    7.1;    0.4;   -5.9;   8.3;   0.3;   6;    0.400;   0;eor
     4931;20100317;  10;    4.5;   5.6;   5.5;  980.40;   70.00;   1.4;   12.5;   -2.8;   -7.4;   6.3;   0.0;   0;    7.600;   0;eor
     4931;20100318;  10;    8.7;   6.0;   7.0;  977.50;   57.00;   1.3;   16.7;    0.8;   -4.0;   5.8;   0.0;   0;    8.600;   0;eor
     4931;20100319;  10;   11.7;   6.8;   6.5;  974.30;   49.00;   2.2;   18.5;    5.7;   -0.7;   9.7;   0.0;   6;    5.300;   0;eor
     4931;20100320;  10;   13.6;   9.8;   7.7;  969.40;   62.00;   4.0;   17.3;    8.0;    4.2;  13.6;   0.1;   6;    1.200;   0;eor
     4931;20100321;  10;   11.8;  10.4;   6.5;  970.60;   74.00;   3.8;   14.5;    7.8;    3.3;  12.3;   1.5;   6;    2.300;   0;eor
     4931;20100322;  10;   10.2;   7.8;   5.8;  975.10;   64.00;   1.5;   15.1;    3.9;    0.0;   5.7;   0.0;   6;    7.500;   0;eor
     4931;20100323;  10;    9.3;   6.8;   2.4;  973.20;   62.00;   1.3;   16.3;    1.7;   -4.7;   5.1;   0.0;   0;   11.100;   0;eor
     4931;20100324;  10;   11.2;   7.4;   5.9;  967.40;   58.00;   1.6;   19.8;    3.0;   -1.8;   7.0;   0.0;   0;   10.800;   0;eor
     4931;20100325;  10;   13.1;   7.5;   5.4;  963.40;   55.00;   1.4;   22.2;    4.1;   -2.0;  11.6;   0.0;   6;    7.300;   0;eor
     4931;20100326;  10;   10.3;   7.9;   6.4;  962.60;   65.00;   3.4;   21.0;    6.3;    1.5;  19.3;   1.1;   6;    3.200;   0;eor
     4931;20100327;  10;    8.0;   7.6;   6.8;  963.40;   72.00;   4.1;   12.5;    5.7;    3.3;  14.7;   4.5;   6;    1.900;   0;eor
     4931;20100328;  10;    8.6;   8.4;   7.1;  966.80;   76.00;   3.9;   11.1;    6.3;    5.1;  11.9;   0.1;   6;    1.600;   0;eor
     4931;20100329;  10;   11.4;   9.6;   6.8;  961.70;   72.00;   2.8;   15.8;    9.2;    3.4;  10.9;   0.7;   6;    2.800;   0;eor
     4931;20100330;  10;   11.9;   8.6;   6.8;  952.40;   63.00;   3.0;   18.9;    5.9;    3.8;  20.0;   1.2;   8;    4.900;   0;eor
     4931;20100331;  10;    7.5;   5.9;   5.8;  958.90;   58.00;   4.7;   12.3;    3.8;   -0.3;  14.9;   3.2;   8;    5.900;   0;eor
     4931;20100401;  10;    4.2;   6.0;   6.5;  967.10;   74.00;   3.3;    8.5;    0.5;   -4.3;  12.8;   1.4;   6;    1.400;   0;eor
     4931;20100402;  10;    4.8;   5.3;   4.5;  969.50;   65.00;   2.0;   10.4;   -2.9;   -7.1;   8.0;   0.5;   6;    8.800;   0;eor
     4931;20100403;  10;    9.1;   7.5;   7.2;  965.70;   66.00;   2.5;   13.3;    4.8;    0.8;  10.7;   0.0;   6;    2.400;   0;eor
     4931;20100404;  10;    8.5;   7.0;   6.9;  967.90;   63.00;   4.0;   12.4;    5.5;    3.0;  15.6;   0.0;   6;    3.600;   0;eor
     4931;20100405;  10;    6.4;   6.1;   5.9;  979.70;   64.00;   2.7;   10.3;    0.4;   -5.2;   6.9;   0.0;   6;    1.400;   0;eor
     4931;20100406;  10;    7.6;   5.7;   1.0;  977.40;   58.00;   2.3;   15.8;   -1.6;   -7.0;   8.7;   0.0;   0;   12.600;   0;eor
     4931;20100407;  10;   11.6;   6.5;   2.3;  972.20;   51.00;   1.5;   21.0;    1.4;   -4.3;   6.6;   0.0;   0;   12.300;   0;eor
     4931;20100408;  10;   11.2;   8.8;   7.0;  976.40;   66.00;   2.4;   15.8;    5.3;    0.5;   8.7;   0.0;   0;    0.400;   0;eor
     4931;20100409;  10;   10.2;   8.6;   5.8;  982.60;   69.00;   2.8;   13.3;    6.2;    1.3;   7.2;   0.0;   6;    1.300;   0;eor
     4931;20100410;  10;    8.6;   6.5;   5.4;  980.10;   59.00;   2.7;   12.4;    2.3;   -4.5;   9.2;   0.0;   6;    1.900;   0;eor
     4931;20100411;  10;    4.4;   6.1;   4.9;  973.80;   73.00;   2.7;    8.3;    1.2;   -5.8;  10.3;   2.8;   8;    3.600;   0;eor
     4931;20100412;  10;    4.5;   6.2;   5.7;  969.70;   74.00;   2.8;    7.7;    2.3;   -3.7;   7.6;   0.0;   0;    0.900;   0;eor
     4931;20100413;  10;    6.0;   7.2;   5.8;  967.90;   78.00;   1.9;   10.8;    1.7;   -3.1;   7.3;   1.1;   6;    3.700;   0;eor
     4931;20100414;  10;    7.9;   8.1;   7.2;  967.40;   77.00;   2.5;   12.1;    3.8;   -1.7;   8.4;   0.2;   6;    1.800;   0;eor
     4931;20100415;  10;    7.1;   7.5;   6.4;  969.60;   76.00;   2.0;   11.9;    1.9;   -2.2;   7.5;   0.0;   0;    3.400;   0;eor
     4931;20100416;  10;    9.2;   8.1;   6.7;  972.50;   70.00;   2.5;   12.7;    6.2;    3.3;   7.5;   0.0;   6;    1.300;   0;eor
     4931;20100417;  10;    9.6;   6.2;   0.0;  973.00;   54.00;   2.4;   16.6;    2.1;   -2.8;   8.7;   0.0;   0;   12.100;   0;eor
     4931;20100418;  10;   10.4;   6.3;   2.7;  966.80;   52.00;   1.6;   17.6;    1.8;   -4.3;   6.3;   0.0;   0;   12.300;   0;eor
     4931;20100419;  10;   12.5;   6.6;   1.7;  967.40;   49.00;   1.8;   19.5;    2.9;   -4.3;   7.8;   0.0;   0;    9.600;   0;eor
     4931;20100420;  10;   12.1;   7.1;   3.1;  968.90;   53.00;   3.8;   18.5;    5.0;   -1.2;  14.2;   0.0;   0;    9.600;   0;eor
     4931;20100421;  10;    9.0;   5.3;   2.4;  970.50;   47.00;   3.3;   13.6;    4.2;   -4.3;  10.6;   0.0;   0;    9.800;   0;eor
     4931;20100422;  10;    8.2;   4.9;   3.7;  969.00;   48.00;   1.9;   14.8;    1.5;   -6.0;   8.0;   0.0;   0;   11.400;   0;eor
     4931;20100423;  10;   11.0;   4.3;   4.3;  967.30;   35.00;   2.2;   17.9;    2.3;   -4.6;   9.9;   0.0;   0;   13.100;   0;eor
     4931;20100424;  10;   12.6;   5.8;   0.7;  972.20;   43.00;   1.8;   21.2;    1.8;   -5.7;   7.4;   0.0;   0;   13.400;   0;eor
     4931;20100425;  10;   14.7;   6.8;   3.7;  975.40;   44.00;   1.6;   23.3;    4.2;   -1.8;   7.4;   1.9;   6;   11.900;   0;eor
     4931;20100426;  10;   14.5;   9.0;   5.2;  978.00;   56.00;   3.4;   19.3;    8.3;    2.3;  14.5;   0.0;   6;    9.400;   0;eor
     4931;20100427;  10;   13.2;   8.1;   3.2;  979.70;   56.00;   1.9;   19.1;    5.7;   -0.4;   8.5;   0.0;   0;   12.000;   0;eor
     4931;20100428;  10;   14.7;   8.0;   4.0;  978.00;   51.00;   1.4;   22.3;    5.7;    0.0;   7.1;   0.0;   0;   12.800;   0;eor
     4931;20100429;  10;   18.4;   8.9;   5.7;  969.70;   46.00;   1.8;   26.8;    8.1;    0.4;   8.7;   0.0;   6;   13.100;   0;eor
     4931;20100430;  10;   16.7;  11.8;   7.0;  966.90;   63.00;   2.8;   20.4;   12.5;    9.9;  10.0;   0.7;   6;    2.300;   0;eor
     4931;20100501;  10;   13.2;  11.4;   7.5;  965.90;   76.00;   2.1;   16.4;   10.3;    6.9;  11.3;   3.4;   6;    2.300;   0;eor
     4931;20100502;  10;   10.8;  10.9;   7.7;  964.50;   84.00;   1.3;   13.0;    8.4;    3.5;   5.0;   3.1;   6;    0.100;   0;eor
     4931;20100503;  10;   10.0;   9.6;   7.2;  965.40;   78.00;   1.7;   12.9;    8.5;    6.6;   9.0;   0.4;   6;    2.000;   0;eor
     4931;20100504;  10;    9.2;   9.6;   7.8;  968.00;   82.00;   4.5;   11.7;    7.5;    6.8;  10.0;   4.7;   6;    0.000;   0;eor
     4931;20100505;  10;    7.7;   8.2;   7.8;  963.50;   78.00;   5.6;   10.4;    5.5;    5.0;  12.8;   1.9;   6;    0.000;   0;eor
     4931;20100506;  10;    5.9;   8.3;   8.0;  956.50;   89.00;   3.2;    7.3;    3.8;    3.1;   8.2;  22.9;   6;    0.000;   0;eor
     4931;20100507;  10;    7.2;   7.9;   7.3;  960.80;   78.00;   2.2;   10.3;    3.8;    0.5;   8.4;   0.0;   6;    0.800;   0;eor
     4931;20100508;  10;    9.8;   8.3;   4.2;  963.40;   71.00;   1.3;   15.6;    2.2;   -1.8;   7.1;   0.6;   6;    7.200;   0;eor
     4931;20100509;  10;   10.7;  10.1;   6.9;  962.50;   79.00;   1.5;   17.1;    5.6;    1.0;   9.9;  11.4;   6;    2.800;   0;eor
     4931;20100510;  10;   11.3;  11.2;   7.2;  960.70;   84.00;   1.3;   14.2;    7.7;    3.1;   6.3;   0.6;   6;    0.200;   0;eor
     4931;20100511;  10;   12.5;  11.6;   7.0;  958.90;   81.00;   2.3;   20.1;    7.7;    4.5;  18.0;   5.0;   6;    4.000;   0;eor
     4931;20100512;  10;   11.6;   9.8;   6.0;  962.20;   73.00;   2.9;   15.2;    8.1;    4.3;   7.5;   0.1;   6;    4.100;   0;eor
     4931;20100513;  10;    7.3;   8.7;   7.8;  964.30;   85.00;   3.3;    8.3;    6.3;    6.0;   8.7;   2.6;   6;    0.000;   0;eor
     4931;20100514;  10;    7.4;   8.9;   8.0;  964.20;   86.00;   2.1;    9.3;    5.9;    5.6;   4.8;   1.6;   6;    0.000;   0;eor
     4931;20100515;  10;    7.6;   8.6;   8.0;  964.70;   83.00;   3.0;    9.3;    6.3;    6.3;   6.8;   0.1;   6;    0.000;   0;eor
     4931;20100516;  10;    9.8;   7.9;   6.8;  970.00;   66.00;   3.0;   13.0;    7.0;    3.0;  10.2;   0.0;   0;    1.900;   0;eor
     4931;20100517;  10;   11.2;   8.6;   4.7;  975.40;   66.00;   3.1;   16.2;    4.6;   -0.6;  11.2;   0.3;   6;    7.100;   0;eor
     4931;20100518;  10;    9.6;   7.6;   4.3;  979.30;   64.00;   4.1;   13.1;    4.2;   -0.4;  12.7;   1.9;   6;    8.900;   0;eor
     4931;20100519;  10;    8.0;   8.5;   7.8;  979.00;   80.00;   3.4;   10.3;    6.0;    4.4;   8.9;   4.0;   6;    0.300;   0;eor
     4931;20100520;  10;    9.0;  10.1;   8.0;  980.90;   88.00;   3.0;   10.3;    7.8;    7.5;   6.8;   0.0;   6;    0.000;   0;eor
     4931;20100521;  10;   11.5;  11.3;   7.5;  981.40;   83.00;   1.4;   14.2;    9.0;    8.7;   4.9;   0.2;   6;    0.000;   0;eor
     4931;20100522;  10;   15.7;  11.5;   4.3;  977.80;   67.00;   1.8;   21.0;   10.1;    6.4;   6.9;   0.0;   0;    9.100;   0;eor
     4931;20100523;  10;   16.8;  11.8;   1.5;  974.90;   64.00;   1.8;   22.2;   10.5;    4.7;   8.7;   0.0;   0;   13.300;   0;eor
     4931;20100524;  10;   18.8;  11.9;   1.5;  969.10;   58.00;   2.3;   26.0;    9.2;    3.6;   8.8;   0.0;   0;   14.100;   0;eor
     4931;20100525;  10;   20.4;  13.1;   4.1;  965.10;   56.00;   3.1;   26.5;   13.9;    9.8;  11.6;   0.1;   6;   10.400;   0;eor
     4931;20100526;  10;   16.8;  13.9;   6.8;  962.90;   73.00;   2.2;   21.9;   13.8;   11.6;  13.2;   2.4;   6;    2.100;   0;eor
     4931;20100527;  10;   15.3;  13.2;   6.9;  964.00;   76.00;   2.6;   18.2;   13.0;    9.0;   9.1;   2.3;   6;    2.200;   0;eor
     4931;20100528;  10;   14.9;  12.5;   6.3;  968.50;   74.00;   2.2;   19.7;   12.0;    7.5;  13.0;   0.0;   6;    2.000;   0;eor
     4931;20100529;  10;   15.7;  12.6;   6.1;  971.40;   72.00;   1.4;   21.2;   11.5;    6.0;   7.0;   7.1;   6;    5.700;   0;eor
     4931;20100530;  10;   14.1;  12.2;   7.1;  965.00;   76.00;   4.6;   18.4;    7.0;    6.4;  16.0;   6.8;   6;    3.300;   0;eor
     4931;20100531;  10;    9.9;   9.3;   7.0;  968.00;   77.00;   4.7;   13.0;    6.5;    4.4;  12.7;   3.6;   6;    0.700;   0;eor
     4931;20100601;  10;   13.4;  11.0;   7.6;  969.10;   73.00;   3.5;   16.7;    9.9;    9.4;   8.6;   3.4;   6;    3.700;   0;eor
     4931;20100602;  10;   13.2;  11.9;   7.5;  969.30;   79.00;   3.0;   15.9;   11.0;   10.1;   9.4;   0.5;   6;    0.000;   0;eor
     4931;20100603;  10;   13.1;  12.5;   7.6;  971.60;   83.00;   2.4;   14.6;   11.4;   10.9;   7.9;   5.7;   6;    0.000;   0;eor
     4931;20100604;  10;   17.6;  12.1;   2.0;  973.80;   63.00;   1.6;   23.0;   12.0;    5.4;   5.9;   0.0;   0;   14.600;   0;eor
     4931;20100605;  10;   19.0;  12.2;   1.0;  973.40;   59.00;   1.3;   26.6;    9.1;    3.4;   4.3;   0.0;   0;   15.100;   0;eor
     4931;20100606;  10;   20.5;  15.0;   6.1;  968.30;   66.00;   1.8;   28.2;   12.6;    7.9;  13.6;   3.3;   6;    9.600;   0;eor
     4931;20100607;  10;   18.4;  14.5;   5.3;  967.80;   69.00;   2.6;   22.1;   14.5;    9.4;   7.6;   0.0;   0;    6.900;   0;eor
     4931;20100608;  10;   18.6;  15.3;   6.1;  963.60;   73.00;   1.7;   26.1;   11.9;    6.3;   8.6;   0.9;   6;    8.600;   0;eor
     4931;20100609;  10;   21.3;  17.4;   6.0;  961.30;   71.00;   2.2;   29.0;   15.1;   12.0;  12.7;   0.0;   6;    8.700;   0;eor
     4931;20100610;  10;   23.2;  15.3;   4.7;  960.60;   58.00;   2.7;   31.1;   15.9;   13.9;  17.3;   0.0;   6;   10.100;   0;eor
     4931;20100611;  10;   20.8;  15.2;   4.3;  964.70;   63.00;   2.2;   26.0;   15.3;    9.8;   7.6;   0.0;   6;    8.300;   0;eor
     4931;20100612;  10;   19.8;  14.9;   6.6;  966.30;   65.00;   2.8;   23.9;   14.9;   13.5;   9.3;   0.0;   6;    3.700;   0;eor
     4931;20100613;  10;   15.1;  12.9;   7.1;  968.70;   75.00;   2.0;   17.1;   12.7;    9.4;   5.5;   0.0;   6;    0.100;   0;eor
     4931;20100614;  10;   16.5;  12.5;   5.3;  968.40;   68.00;   2.4;   20.7;   12.7;   11.1;   7.0;   0.0;   0;    8.300;   0;eor
     4931;20100615;  10;   16.3;  14.6;   6.9;  971.00;   79.00;   3.2;   20.6;   12.9;    9.1;   8.1;   1.1;   6;    0.300;   0;eor
     4931;20100616;  10;   15.6;  12.2;   7.5;  970.00;   69.00;   5.8;   17.7;   13.3;   12.9;  13.0;   0.0;   6;    0.600;   0;eor
     4931;20100617;  10;   14.7;  13.9;   8.0;  968.10;   83.00;   3.0;   16.8;   13.1;   12.8;   6.7;  30.3;   6;    0.000;   0;eor
     4931;20100618;  10;   15.3;  13.7;   7.0;  965.00;   79.00;   4.0;   20.9;   12.2;   10.9;  10.3;   7.0;   6;    3.000;   0;eor
     4931;20100619;  10;   11.1;  10.2;   7.2;  962.90;   77.00;   2.8;   14.5;    8.3;    4.0;   8.3;   2.7;   6;    2.300;   0;eor
     4931;20100620;  10;   11.7;   9.1;   6.8;  966.40;   67.00;   3.2;   15.0;    8.8;    7.1;   8.4;   0.0;   0;    2.900;   0;eor
     4931;20100621;  10;   12.4;   9.8;   6.0;  972.80;   69.00;   3.1;   15.8;    8.1;    3.5;   8.0;   0.0;   0;    3.800;   0;eor
     4931;20100622;  10;   13.8;  10.0;   4.0;  976.20;   65.00;   1.9;   18.9;    6.4;    1.8;   6.8;   0.0;   0;    7.600;   0;eor
     4931;20100623;  10;   15.7;  10.3;   3.6;  975.60;   60.00;   1.8;   21.9;    7.5;    2.0;   7.0;   0.0;   0;   12.400;   0;eor
     4931;20100624;  10;   18.0;  11.1;   2.3;  973.00;   57.00;   1.1;   23.9;    9.8;    4.0;   4.9;   0.0;   0;   14.100;   0;eor
     4931;20100625;  10;   19.7;  12.1;   2.0;  970.30;   56.00;   1.3;   26.3;   10.5;    5.2;   6.6;   0.0;   0;   14.600;   0;eor
     4931;20100626;  10;   20.6;  14.7;   2.7;  970.50;   63.00;   1.9;   26.3;   14.2;    9.2;   6.9;   0.0;   0;   12.300;   0;eor
     4931;20100627;  10;   21.7;  14.4;   1.3;  972.50;   58.00;   1.6;   27.8;   13.7;    8.1;   6.1;   0.0;   0;   14.800;   0;eor
     4931;20100628;  10;   22.5;  14.6;   1.6;  972.90;   57.00;   1.5;   29.0;   13.9;    8.5;   5.8;   0.0;   0;   11.700;   0;eor
     4931;20100629;  10;   22.9;  15.4;   2.5;  972.90;   58.00;   1.4;   28.8;   15.3;   10.2;   8.9;   0.1;   6;   11.200;   0;eor
     4931;20100630;  10;   22.4;  15.5;   4.6;  973.80;   59.00;   1.6;   27.2;   15.8;   10.8;   6.6;   0.0;   0;    9.600;   0;eor
     4931;20100701;  10;   23.3;  15.2;   6.1;  971.80;   56.00;   1.3;   29.2;   16.1;   11.1;   5.5;   0.0;   0;   12.000;   0;eor
     4931;20100702;  10;   25.1;  16.2;   5.3;  971.00;   54.00;   1.4;   31.6;   15.6;   11.0;   5.4;   0.0;   0;   13.700;   0;eor
     4931;20100703;  10;   25.7;  16.9;   2.1;  971.70;   54.00;   1.6;   32.6;   17.3;   11.6;   8.4;  11.5;   6;   13.800;   0;eor
     4931;20100704;  10;   21.2;  19.6;   5.8;  974.40;   78.00;   2.1;   24.8;   18.0;   14.4;  10.3;   3.2;   6;    3.900;   0;eor
     4931;20100705;  10;   21.8;  14.9;   2.8;  974.10;   59.00;   3.1;   26.1;   17.9;   13.4;  10.6;   0.0;   0;   13.500;   0;eor
     4931;20100706;  10;   19.0;  11.9;   5.4;  976.80;   55.00;   3.7;   22.6;   15.1;    9.0;  10.2;   0.0;   0;   11.900;   0;eor
     4931;20100707;  10;   19.8;  11.3;   2.3;  976.90;   52.00;   1.1;   25.3;   12.6;    7.4;   4.3;   0.0;   0;   14.800;   0;eor
     4931;20100708;  10;   22.6;  12.8;   0.9;  975.10;   49.00;   1.1;   29.6;   13.1;    7.4;   4.5;   0.0;   0;   15.200;   0;eor
     4931;20100709;  10;   25.1;  16.2;   4.0;  974.50;   54.00;   1.5;   32.6;   16.1;   10.3;   8.6;   0.0;   0;   12.000;   0;eor
     4931;20100710;  10;   27.1;  17.1;   2.0;  973.50;   52.00;   1.4;   34.5;   18.0;   13.1;   6.4;   0.0;   0;   13.700;   0;eor
     4931;20100711;  10;   26.7;  19.6;   5.8;  972.30;   57.00;   1.9;   31.0;   21.1;   17.5;   7.6;   0.0;   6;   10.000;   0;eor
     4931;20100712;  10;   24.6;  16.5;   5.3;  969.60;   57.00;   2.4;   33.5;   17.3;   14.6;  20.2;   1.0;   6;   10.300;   0;eor
     4931;20100713;  10;   22.3;  16.2;   4.0;  967.90;   62.00;   1.7;   28.8;   16.0;   11.5;   9.3;   0.0;   0;   10.400;   0;eor
     4931;20100714;  10;   25.4;  17.1;   3.1;  964.80;   57.00;   2.3;   34.6;   16.9;   12.9;  16.4;   3.7;   6;   13.000;   0;eor
     4931;20100715;  10;   21.9;  16.1;   4.8;  970.40;   62.00;   2.2;   26.6;   18.0;   12.7;   7.2;   0.0;   0;    8.700;   0;eor
     4931;20100716;  10;   24.4;  15.0;   2.0;  971.10;   53.00;   1.7;   32.1;   15.4;   10.8;   6.7;   1.2;   6;   13.200;   0;eor
     4931;20100717;  10;   18.5;  16.1;   6.1;  975.10;   76.00;   2.6;   24.8;   13.1;    8.6;  11.8;   4.2;   6;    4.700;   0;eor
     4931;20100718;  10;   18.7;  12.3;   3.0;  979.90;   60.00;   1.5;   24.3;   12.7;    8.6;   5.8;   0.0;   0;   11.900;   0;eor
     4931;20100719;  10;   20.2;  12.2;   1.0;  976.40;   55.00;   2.4;   26.0;   13.0;    6.7;  10.2;   0.0;   0;   14.100;   0;eor
     4931;20100720;  10;   21.5;  13.3;   0.9;  969.60;   55.00;   2.2;   28.2;   12.5;    6.4;   8.3;   0.0;   0;   14.900;   0;eor
     4931;20100721;  10;   24.7;  15.7;   3.5;  965.20;   54.00;   1.8;   32.9;   16.0;   10.1;  11.9;   1.6;   6;   12.000;   0;eor
     4931;20100722;  10;   20.3;  18.5;   6.9;  969.50;   79.00;   2.3;   25.2;   17.6;   12.9;   9.9;  10.3;   6;    3.700;   0;eor
     4931;20100723;  10;   16.8;  16.7;   7.4;  971.80;   86.00;   2.5;   19.3;   14.0;   13.3;   8.7;  11.8;   6;    0.400;   0;eor
     4931;20100724;  10;   15.6;  13.8;   7.3;  974.10;   79.00;   3.8;   19.7;   13.4;   11.2;  10.5;   1.1;   6;    2.400;   0;eor
     4931;20100725;  10;   16.0;  10.8;   4.3;  971.80;   61.00;   2.9;   20.1;    9.8;    5.6;   8.9;   0.0;   6;    8.800;   0;eor
     4931;20100726;  10;   16.0;  14.4;   7.5;  968.60;   80.00;   1.7;   20.9;   14.1;   12.9;   9.9;  24.0;   6;    2.000;   0;eor
     4931;20100727;  10;   16.3;  13.8;   6.3;  971.90;   76.00;   2.9;   20.5;   12.8;    8.9;   7.6;   0.0;   6;    2.800;   0;eor
     4931;20100728;  10;   16.6;  15.2;   6.6;  971.50;   81.00;   1.8;   20.1;   12.6;    7.3;   8.2;   6.9;   6;    0.700;   0;eor
     4931;20100729;  10;   14.7;  14.1;   6.3;  966.80;   84.00;   2.2;   17.7;   12.3;    9.2;  11.9;  16.0;   6;    3.800;   0;eor
     4931;20100730;  10;   15.7;  12.7;   5.5;  970.40;   72.00;   1.7;   20.6;   11.8;    6.6;   6.0;   0.4;   6;    4.700;   0;eor
     4931;20100731;  10;   18.0;  12.5;   1.0;  971.60;   64.00;   1.1;   25.1;    9.2;    4.2;   4.4;   0.0;   6;   14.200;   0;eor
     4931;20100801;  10;   21.5;  15.3;   4.6;  970.00;   63.00;   1.5;   28.5;   13.3;    9.1;   7.5;   0.0;   6;    8.700;   0;eor
     4931;20100802;  10;   19.0;  17.7;   6.9;  970.00;   81.00;   1.5;   22.1;   16.4;   13.8;   5.3;  13.8;   6;    1.700;   0;eor
     4931;20100803;  10;   17.0;  13.9;   5.9;  970.00;   73.00;   3.0;   21.2;   12.6;    7.9;  11.6;   0.0;   6;    6.100;   0;eor
     4931;20100804;  10;   17.0;  12.4;   5.0;  966.60;   66.00;   1.4;   21.7;   10.2;    5.9;   5.8;   0.9;   6;    7.900;   0;eor
     4931;20100805;  10;   15.2;  14.6;   7.6;  963.60;   84.00;   1.8;   16.8;   13.6;   12.2;   8.6;  11.3;   6;    0.100;   0;eor
     4931;20100806;  10;   15.0;  13.1;   7.3;  971.20;   77.00;   3.1;   17.2;   12.7;   11.3;   8.6;   0.1;   6;    0.000;   0;eor
     4931;20100807;  10;   17.6;  11.7;   3.9;  973.30;   61.00;   1.4;   23.0;   11.1;    6.9;   6.1;   0.5;   6;   12.000;   0;eor
     4931;20100808;  10;   16.6;  14.7;   6.1;  972.00;   78.00;   2.0;   22.1;   13.1;    9.5;  10.1;   4.7;   6;    3.700;   0;eor
     4931;20100809;  10;   18.1;  13.8;   2.7;  972.20;   68.00;   1.7;   23.2;   12.1;    7.6;   6.7;   0.0;   0;   11.300;   0;eor
     4931;20100810;  10;   19.8;  13.7;   3.7;  970.80;   62.00;   1.2;   26.3;   12.2;    7.0;   6.6;   0.0;   0;   10.900;   0;eor
     4931;20100811;  10;   20.6;  15.6;   6.8;  969.70;   66.00;   1.8;   25.8;   15.7;   10.5;   6.8;   2.0;   6;    6.300;   0;eor
     4931;20100812;  10;   17.9;  17.6;   7.1;  968.50;   86.00;   1.4;   20.4;   16.2;   12.1;   7.4;   4.9;   6;    1.100;   0;eor
     4931;20100813;  10;   17.3;  15.3;   6.3;  970.90;   78.00;   1.4;   20.9;   13.0;    8.1;   5.1;   0.0;   6;    2.100;   0;eor
     4931;20100814;  10;   16.9;  14.5;   4.9;  969.10;   77.00;   2.8;   21.9;   10.6;    7.1;   8.6;   3.3;   6;    7.000;   0;eor
     4931;20100815;  10;   16.8;  13.8;   6.3;  965.30;   73.00;   3.2;   20.5;   12.6;    8.3;  12.7;   0.0;   6;    3.200;   0;eor
     4931;20100816;  10;   14.7;  11.8;   6.9;  966.50;   71.00;   3.7;   18.4;   12.0;    8.6;  12.7;   5.1;   6;    0.900;   0;eor
     4931;20100817;  10;   15.3;  13.7;   7.7;  967.80;   79.00;   3.5;   19.2;   13.5;   12.6;  12.3;   1.5;   6;    0.700;   0;eor
     4931;20100818;  10;   16.1;  13.8;   6.3;  966.30;   75.00;   2.3;   19.7;   14.1;   11.4;  10.2;   0.1;   6;    2.100;   0;eor
     4931;20100819;  10;   17.4;  12.3;   5.0;  972.00;   63.00;   2.3;   21.9;   13.3;    8.0;   7.6;   0.0;   0;   10.800;   0;eor
     4931;20100820;  10;   19.5;  14.9;   3.3;  975.90;   67.00;   1.2;   26.4;   10.8;    6.6;   5.0;   0.0;   0;   12.500;   0;eor
     4931;20100821;  10;   22.2;  17.4;   1.4;  978.60;   68.00;   1.1;   28.8;   14.2;    9.6;   4.9;   0.0;   0;   11.600;   0;eor
     4931;20100822;  10;   22.5;  18.1;   3.3;  972.90;   69.00;   1.6;   30.2;   15.3;   11.0;  12.9;   0.0;   6;    9.000;   0;eor
     4931;20100823;  10;   20.7;  18.0;   6.7;  964.10;   74.00;   2.5;   24.4;   16.9;   13.1;   9.9;   0.2;   6;    0.500;   0;eor
     4931;20100824;  10;   18.0;  15.4;   6.8;  967.10;   74.00;   3.5;   21.1;   13.8;   10.4;  12.9;   8.1;   6;    2.500;   0;eor
     4931;20100825;  10;   16.7;  11.7;   5.5;  973.10;   63.00;   1.7;   21.4;   11.8;    7.0;   6.0;   0.0;   6;    7.700;   0;eor
     4931;20100826;  10;   22.3;  17.0;   5.7;  967.20;   64.00;   2.3;   28.5;   15.4;   13.1;  10.6;   0.4;   6;    6.300;   0;eor
     4931;20100827;  10;   19.9;  17.1;   6.9;  962.50;   74.00;   3.7;   24.3;   13.8;   13.4;  14.1;   6.3;   6;    2.600;   0;eor
     4931;20100828;  10;   13.2;  11.4;   6.9;  971.20;   76.00;   4.5;   16.4;   10.7;    8.6;  10.9;   0.4;   6;    4.200;   0;eor
     4931;20100829;  10;   12.9;  10.5;   6.8;  970.70;   72.00;   3.0;   16.8;   10.2;    7.6;  10.5;   2.9;   6;    3.500;   0;eor
     4931;20100830;  10;   11.0;  10.5;   7.3;  967.10;   80.00;   4.9;   13.5;    9.2;    7.1;  13.4;  15.6;   6;    0.300;   0;eor
     4931;20100831;  10;   12.4;  10.1;   4.6;  975.20;   71.00;   4.2;   16.4;    7.5;    2.1;  11.1;   0.0;   6;    5.800;   0;eor
     4931;20100901;  10;   12.1;  10.0;   1.4;  973.90;   73.00;   1.4;   18.4;    5.0;    0.6;   6.6;   0.0;   0;   11.400;   0;eor
     4931;20100902;  10;   14.0;  10.9;   4.3;  972.60;   70.00;   1.6;   20.1;    6.7;    1.8;   6.0;   0.0;   6;    9.100;   0;eor
