unixtime	degrees
	
1474549031	27.2
	
	
1474549871	28.3
	
	
1474550781	27.6
	
	
	
	
	
	
	
	
	
1475691987	8.8
	
	
	
1475692897	8.6
	
1475693772	8.5
	
	
1475694683	8.5
	
	
	
	
	
1475696481	8.4
	
	
	
	
	
1475698287	8.5
	
	
	
	
	
	
	
	
1475700982	8.3
	
	
1475701871	8.4
	
	
1475702781	8.4
	
	
1475703677	8.3
	
	
	
1475704588	8.3
	
1475705477	8.4
	
	
1475706373	8.3
	
	
1475707283	8.2
	
	
1475708171	8.3
	
	
	
	
	
1475709978	8.1
	
	
	
	
	
1475711776	8
	
	
1475712672	7.9
	
	
	
	
	
1475714471	7.9
	
	
1475715381	7.8
	
	
	
1475716278	7.7
	
1475717187	7.6
	
	
1475718076	7.5
	
	
1475718973	7.5
	
	
1475719883	7.5
	
	
	
	
	
	
	
	
1475722577	7.4
	
	
1475723487	7.3
	
	
	
1475724410	7.3
	
	
	
	
1475726183	7.3
	
	
1475727071	7.5
	
	
1475727981	7.7
	
	
1475728878	7.7
	
	
	
1475729788	7.7
	
1475730676	7.7
	
	
1475731572	7.8
	
	
1475732482	7.9
	
	
1475733371	8
	
	
	
	
	
1475735177	8.2
	
	
1475736088	8.4
	
	
	
1475736998	8.8
	
1475737873	8.8
	
	
	
	
	
1475739671	10.1
	
	
1475740581	10.7
	
	
	
1475741478	10.9
	
1475742387	10.9
	
	
	
	
	
1475744172	10.1
	
	
1475745082	10.2
	
	
	
	
	
1475746881	10.9
	
	
1475747778	11.2
	
	
1475748688	11.3
	
	
1475749576	11.3
	
	
	
	
	
1475751382	12.3
	
	
1475752271	12.7
	
	
1475753181	12.3
	
	
1475754078	11.9
	
	
	
1475755001	12.1
	
1475755876	11.9
	
	
1475756772	11.8
	
	
1475757682	12.2
	
	
1475758571	12.2
	
	
	
	
	
1475760377	11.7
	
	
1475761288	11.5
	
	
	
1475762198	11.2
	
1475763072	11
	
	
	
	
	
1475764871	10.9
	
	
1475765780	10.9
	
	
	
1475766678	10.7
	
	
	
	
	
1475768497	10.7
	
1475769373	10.6
	
	
1475770282	10.6
	
	
1475771171	10.5
	
	
1475772081	10.3
	
	
	
	
	
1475773887	10
	
	
1475774798	10
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1475780187	9.9
	
	
	
	
	
	
	
	
1475782882	9.9
	
	
	
	
1475784702	9.8
	
	
	
	
	
	
	
1475787397	9.8
	
1475788272	9.8
	
	
	
	
	
1475790071	9.8
	
	
1475790981	9.8
	
	
	
1475791877	9.6
	
	
	
	
	
	
	
1475794573	9.2
	
	
1475795482	9.2
	
	
	
	
	
1475797281	9
	
	
	
	
	
1475799087	8.9
	
	
1475799975	8.9
	
	
	
1475800886	8.4
	
1475801783	7.7
	
	
1475802671	8.2
	
	
1475803581	8.4
	
	
	
	
	
1475805388	8.1
	
1475806276	8.4
	
	
1475807172	8.4
	
	
1475808082	8.3
	
	
1475808992	8.3
	
	
	
	
	
1475810813	8.4
	
	
1475811687	8.6
	
	
	
1475812598	8.2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1475819773	8.1
	
	
	
1475820717	8.2
	
	
1475821592	8.4
	
1475822481	8.9
	
	
	
	
	
1475824287	9.8
	
	
1475825176	10.5
	
	
	
	
	
1475826982	13.9
	
	
	
	
	
1475828781	12.4
	
	
	
	
	
	
	
	
1475832372	13.3
	
	
	
1475833282	12.6
	
1475834170	12.5
	
	
	
	
	
1475835977	14.1
	
	
1475836888	15.3
	
	
1475837798	16.2
	
	
1475838672	16.4
	
	
	
	
	
	
	
1475841381	16
	
	
	
	
	
1475843187	13.8
	
	
	
1475844097	13.6
	
	
	
1475845883	13.7
	
	
	
	
	
1475847702	12.6
	
	
	
1475848612	12.8
	
1475849487	13.1
	
	
1475850397	13.1
	
	
	
	
	
1475852182	12.4
	
	
	
	
	
	
1475853981	12.3
	
1475854877	12.1
	
	
1475855822	11.6
	
	
1475856697	11.4
	
	
1475857572	11
	
	
	
1475858482	10.8
	
1475859371	10.5
	
	
1475860281	10.3
	
	
1475861177	10.3
	
	
1475862087	10.3
	
	
	
	
	
1475863873	10.1
	
	
	
	
	
1475865670	10
	
	
1475866581	9.8
	
	
	
	
	
1475868387	9.6
	
	
1475869275	9.6
	
	
1475870172	9.5
	
	
1475871082	9.4
	
	
	
	
	
1475872881	9.3
	
1475873777	9.3
	
	
	
1475874701	9.1
	
1475875575	9
	
	
1475876472	8.9
	
	
1475877382	8.9
	
	
1475878271	8.7
	
	
	
1475879180	8.6
	
1475880077	8
	
	
	
	
	
1475881876	7.6
	
	
1475882772	7.8
	
	
1475883683	7.8
	
	
	
	
	
	
	
	
1475886377	8
	
	
1475887287	8
	
	
	
	
	
1475889072	7.5
	
	
1475889983	7.3
	
	
1475890870	7.3
	
	
1475891780	7.4
	
	
	
	
	
1475893587	7.3
	
	
1475894476	7.3
	
	
1475895372	7.4
	
	
1475896282	7.5
	
	
	
	
	
1475898080	7.5
	
	
1475898977	7.6
	
	
	
1475899887	7.5
	
1475900776	7.5
	
	
1475901672	7.5
	
	
1475902582	7.5
	
	
1475903470	7.5
	
	
	
1475904381	7.5
	
1475905277	7.5
	
	
	
	
	
1475907075	7.9
	
	
1475907972	8
	
	
	
1475908882	8.3
	
1475909792	8.8
	
	
	
	
	
1475911591	9.8
	
	
	
	
	
	
	
	
	
	
1475915182	10.7
	
	
1475916070	11.1
	
	
1475916981	11.8
	
	
	
1475917891	12.9
	
1475918787	11.9
	
	
1475919676	11.4
	
	
1475920585	12.3
	
	
1475921482	12.7
	
	
	
	
	
1475923281	15.7
	
	
	
	
	
	
1475925087	14.3
	
1475925976	14.3
	
	
1475926872	14.2
	
	
1475927782	14.8
	
	
1475928692	17.8
	
	
	
1475929581	16.9
	
	
	
	
	
	
	
1475933172	13.5
	
	
	
1475934082	15
	
1475934970	16.1
	
	
	
	
	
1475936777	17.7
	
	
1475937687	17.9
	
	
	
	
	
	
	
	
	
	
	
	
	
1475942202	13.3
	
	
	
	
1475943987	11.6
	
	
1475944875	10.5
	
	
	
1475945772	9.3
	
1475946682	8.6
	
	
1475947571	8.2
	
	
	
	
	
1475949377	8.7
	
	
1475950287	8.6
	
	
1475951176	8.5
	
	
1475952072	8.4
	
	
1475952982	8.2
	
	
1475953871	8.1
	
	
	
1475954781	7.9
	
1475955677	7.5
	
	
	
	
	
1475957476	7.8
	
	
1475958372	7.8
	
	
	
1475959282	7.7
	
1475960170	7.1
	
	
	
	
	
1475961977	5.7
	
	
1475962887	5.3
	
	
	
	
	
1475964672	4.9
	
	
1475965582	4.9
	
	
1475966471	4.8
	
	
1475967381	5
	
	
	
	
	
1475969187	5.6
	
	
1475970076	5.9
	
	
	
1475970972	6.1
	
1475971882	6.2
	
	
	
	
	
1475973681	6.3
	
	
	
	
	
	
1475975487	6.3
	
1475976397	6.4
	
	
	
	
	
1475978182	6.3
	
	
1475979071	6.3
	
	
	
1475979981	6.2
	
1475980877	6.2
	
	
	
	
	
1475982676	6.2
	
	
1475983572	6.1
	
	
	
1475984482	6
	
1475985370	5.7
	
	
	
	
	
1475987177	6
	
	
1475988087	6.2
	
	
	
	
	
1475989872	6.3
	
	
1475990782	6.3
	
	
	
1475991671	5.9
	
1475992581	6.1
	
	
	
1475993491	6.5
	
1475994401	6.9
	
	
1475995275	7.3
	
	
1475996172	7.6
	
	
1475997082	7.9
	
	
	
1475997992	8.4
	
1475998881	8.6
	
	
1475999777	9.2
	
	
	
1476000687	9.5
	
1476001576	10.1
	
	
	
	
	
1476003382	11.2
	
	
1476004271	11.4
	
	
	
1476005181	11.1
	
1476006077	11.8
	
	
	
	
	
1476007876	12.8
	
	
1476008772	11.4
	
	
	
	
	
1476010571	12.5
	
	
	
1476011537	13.4
	
1476012391	13.9
	
	
1476013287	14.7
	
	
	
	
	
1476015072	18.1
	
	
1476015982	17.8
	
	
1476016906	17.9
	
	
1476017781	19.9
	
	
	
	
	
1476019600	18.7
	
	
1476020475	16.1
	
	
	
	
	
1476022295	14.7
	
	
	
1476023192	15
	
1476024081	15.1
	
	
	
	
	
	
1476025887	14.5
	
1476026776	14
	
	
	
	
	
	
	
	
1476029471	11
	
	
	
	
	
1476031277	9.5
	
	
	
	
	
1476033076	8.1
	
	
1476033972	7.4
	
	
	
	
	
1476035771	6.7
	
	
	
	
	
	
1476037591	6
	
1476038487	5.7
	
	
	
	
	
1476040273	5.3
	
	
1476041182	4.7
	
	
	
	
	
1476042981	4.2
	
	
1476043891	3.9
	
	
1476044787	3.8
	
	
1476045676	3.5
	
	
	
	
	
1476047496	3
	
	
1476048371	2.9
	
	
1476049281	2.6
	
	
	
	
	
	
1476051087	2.4
	
1476051975	2.4
	
	
1476052872	2.5
	
	
1476053782	2.1
	
	
1476054670	1.7
	
	
	
	
	
1476056477	1.4
	
	
	
	
	
1476058276	1.4
	
	
1476059172	1.1
	
	
	
	
	
1476060971	0.7
	
	
1476061881	0.7
	
	
	
1476062777	0.6
	
1476063687	0.5
	
	
	
	
	
1476065472	0.8
	
	
1476066382	0.4
	
	
	
	
	
1476068181	0.2
	
	
1476069077	0.3
	
	
1476069987	0.7
	
	
1476070876	0.7
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1476076287	0.3
	
1476077176	0.8
	
	
1476078072	0.9
	
	
1476078982	1
	
	
1476079871	1.2
	
	
	
	
	
1476081677	3.2
	
	
1476082588	3.9
	
	
	
1476083476	4.9
	
1476084373	5.5
	
	
	
	
	
1476086171	5.9
	
	
1476087081	7
	
	
	
1476087978	7.1
	
	
	
	
	
	
	
1476090672	9.4
	
	
	
	
	
	
	
	
1476093381	12.8
	
	
1476094291	14
	
	
1476095187	14.1
	
	
	
	
	
1476096986	14.3
	
	
1476097882	14.3
	
	
1476098771	14.3
	
	
1476099681	15.1
	
	
1476100577	17.4
	
	
1476101487	17.2
	
1476102376	17
	
	
1476103272	16.4
	
	
	
	
	
1476105071	17.4
	
	
	
	
	
1476106891	17.8
	
	
1476107787	16.5
	
	
	
1476108676	15.3
	
1476109572	14.6
	
	
	
	
	
1476111371	12.9
	
	
1476112281	11.7
	
	
	
1476113191	10.7
	
1476114088	10.1
	
	
	
	
	
1476115872	9.2
	
	
1476116782	8.6
	
	
	
	
	
1476118581	7.3
	
	
	
	
	
1476120387	6.1
	
	
1476121276	5.8
	
	
	
	
	
1476123082	5.3
	
	
1476123971	5.1
	
	
1476124881	5.1
	
	
1476125777	5.4
	
	
	
1476126687	5.8
	
1476127576	6.1
	
	
1476128472	6.2
	
	
	
1476129382	6.2
	
1476130271	6.4
	
	
	
	
	
1476132091	6.5
	
	
1476132987	6.6
	
	
	
1476133876	6.4
	
1476134772	6.2
	
	
	
	
	
1476136571	6
	
	
1476137481	5.8
	
	
	
1476138391	5.8
	
1476139287	5.8
	
	
	
	
	
1476141072	5.8
	
	
1476141982	5.7
	
	
	
	
	
1476143781	5.5
	
	
1476144678	5.3
	
	
1476145587	5
	
	
1476146476	4.7
	
	
	
	
	
1476148282	4.2
	
	
1476149171	3.7
	
	
1476150081	3.6
	
	
1476150991	3.5
	
	
	
1476151887	3.4
	
1476152776	3.4
	
	
1476153672	3.4
	
	
	
1476154582	3.6
	
1476155471	3.8
	
	
	
	
	
1476157277	4.1
	
	
1476158187	4.4
	
	
	
1476159076	4.5
	
1476159973	4.5
	
	
	
	
	
1476161771	4.8
	
	
1476162681	4.8
	
	
	
1476163577	4.8
	
1476164487	4.9
	
	
	
	
	
1476166272	5.3
	
	
1476167182	5.8
	
	
	
	
	
1476168981	6.7
	
	
	
	
	
1476170787	7.8
	
	
1476171676	8.3
	
	
	
	
	
1476173496	9.2
	
	
1476174371	9.9
	
	
	
1476175281	11.2
	
1476176191	11.1
	
	
	
1476177088	11.5
	
1476177976	10.5
	
	
1476178872	10.5
	
	
	
1476179782	11.4
	
1476180671	12.7
	
	
	
	
	
1476182477	13.9
	
	
1476183387	12.2
	
	
	
1476184276	10.4
	
1476185172	11
	
	
	
	
	
1476186971	13.2
	
	
1476187881	13.6
	
	
1476188777	14.1
	
	
1476189687	15.1
	
	
	
	
	
1476191472	16.1
	
	
1476192382	13
	
	
	
	
	
1476194181	11.9
	
	
	
	
1476195987	11.6
	
	
1476196876	11.1
	
	
1476197772	10.9
	
	
1476198682	10.7
	
	
1476199571	10.4
	
	
	
1476200481	9.8
	
1476201377	9.1
	
	
1476202287	8.8
	
	
1476203176	8.4
	
	
1476204072	8.2
	
	
	
1476204982	7.9
	
1476205871	7.7
	
	
	
	
	
1476207677	7.6
	
	
1476208587	7.6
	
	
1476209497	7.5
	
	
1476210372	7.5
	
	
	
	
	
1476212171	7.3
	
1476213081	7.3
	
	
	
	
	
1476214887	7.3
	
	
	
1476215797	7.3
	
1476216672	7.2
	
	
1476217582	7.3
	
	
	
	
	
1476219381	7.1
	
	
1476220277	6.9
	
	
1476221187	6.9
	
	
1476222076	6.8
	
	
1476222972	6.8
	
	
1476223882	6.8
	
	
1476224771	6.7
	
	
	
1476225681	6.7
	
1476226577	6.6
	
	
	
	
	
1476228376	6.6
	
	
1476229272	6.6
	
	
	
1476230182	6.4
	
1476231071	6.4
	
	
	
	
	
1476232877	6.3
	
	
1476233787	6.2
	
	
	
	
	
1476235572	6.3
	
	
	
	
	
1476237371	6.1
	
	
1476238281	6.2
	
	
	
	
	
1476240087	5.9
	
	
1476240976	5.8
	
	
1476241872	5.8
	
	
1476242782	5.8
	
	
	
	
	
1476244581	5.7
	
	
1476245477	5.8
	
	
	
1476246387	5.9
	
	
	
	
1476248172	6
	
	
1476249082	6.1
	
	
1476249971	6.1
	
	
	
1476250882	6.2
	
1476251778	6.4
	
	
	
	
	
1476253576	7.7
	
	
1476254472	7
	
	
	
1476255382	6.9
	
1476256271	7.1
	
	
	
	
	
1476258077	8.1
	
	
1476258987	8.7
	
	
	
	
	
1476260772	9.2
	
	
1476261682	9.4
	
1476262571	9.7
	
	
1476263481	9.7
	
	
	
	
	
1476265287	10.6
	
	
1476266176	10.7
	
	
1476267072	11.3
	
	
1476267982	11.4
	
	
	
	
	
1476269781	12.7
	
	
1476270677	13.2
	
	
	
1476271587	11.5
	
1476272476	10.6
	
	
1476273372	11.1
	
	
1476274282	12
	
	
1476275171	12.3
	
	
	
1476276081	13.2
	
1476276977	13.5
	
	
	
	
	
1476278777	12.1
	
	
1476279672	12.3
	
	
	
1476280582	12.4
	
1476281471	12.3
	
	
	
	
	
1476283292	11.3
	
	
1476284188	11.5
	
	
	
	
	
1476285972	10.8
	
	
1476286882	10.6
	
	
1476287772	10.7
	
	
1476288682	10
	
	
	
	
	
1476290487	8.4
	
	
1476291377	8.4
	
	
	
1476292272	8.3
	
1476293182	8.4
	
	
	
	
	
1476294982	8.2
	
	
1476295877	8.1
	
	
	
1476296787	8
	
1476297677	8
	
	
1476298572	7.8
	
	
1476299482	7.6
	
	
1476300372	7.1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1476348097	11.2
	
	
1476348972	11.8
	
	
	
	
1476350793	10.8
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1476356182	11.7
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1476363371	12
	
	
	
	
	
	
	
1476366087	12.6
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1476375082	10.1
	
	
1476375992	9.8
	
	
	
1476376902	8.9
	
	
	
	
	
	
	
1476379576	7.6
	
	
1476380472	7.3
	
	
1476381383	6.6
	
	
1476382272	6.3
	
	
	
	
	
	
1476384078	5.9
	
1476384987	6
	
	
	
	
	
1476386772	5.6
	
1476387682	5.2
	
	
1476388572	5.2
	
	
1476389481	5.2
	
	
	
	
	
1476391287	4.9
	
	
1476392176	4.9
	
	
	
	
	
1476393983	4.6
	
	
1476394872	4.8
	
	
1476395781	4.7
	
	
1476396678	5.4
	
	
	
1476397587	5.2
	
1476398476	4.9
	
	
1476399373	4.5
	
	
1476400283	4.3
	
	
1476401171	4.6
	
	
	
	
	
1476402977	5.5
	
	
1476403887	5.4
	
	
1476404777	5.5
	
	
1476405673	5.1
	
	
	
	
	
1476407471	4.4
	
	
	
	
	
	
1476409312	4.8
	
1476410187	4
	
	
	
	
	
1476411973	5.1
	
	
1476412883	5.3
	
	
	
	
	
1476414682	5.4
	
	
1476415578	5.2
	
	
1476416501	5
	
	
1476417377	4.9
	
	
	
	
	
1476419197	4
	
	
1476420071	4.8
	
	
1476420982	5
	
	
	
	
	
	
1476422788	4.3
	
1476423677	3.7
	
	
	
	
	
	
	
	
1476426372	3.9
	
	
	
	
	
1476428177	6
	
	
1476429088	6.7
	
	
	
1476429976	7.5
	
	
	
	
	
	
	
1476432672	8.7
	
	
1476433617	9.7
	
	
	
1476434477	10.4
	
1476435388	11
	
	
	
1476436298	11.5
	
1476437173	12.2
	
	
1476438082	13.4
	
	
	
1476438993	15.8
	
1476439882	15.9
	
	
1476440778	15.2
	
	
1476441688	15.7
	
	
1476442576	15.5
	
	
	
	
	
1476444382	16.6
	
	
1476445271	17.3
	
	
1476446182	17.7
	
	
1476447077	18.5
	
	
1476448002	19.6
	
	
1476448877	20.3
	
	
1476449772	19.5
	
	
1476450683	18.8
	
	
1476451572	18.4
	
	
	
	
	
1476453377	18.1
	
	
1476454288	17.7
	
	
	
1476455197	17.5
	
	
	
	
	
	
	
1476457872	14.6
	
	
1476458781	13.9
	
	
	
1476459678	13.4
	
1476460587	12.9
	
	
	
	
	
1476462372	12.3
	
	
1476463282	11.7
	
	
	
	
	
1476465082	10.4
	
	
1476465977	10.8
	
	
1476466888	10.7
	
	
1476467776	10.4
	
	
1476468672	10
	
	
1476469582	9.8
	
	
1476470472	9.9
	
	
1476471381	10
	
	
1476472277	10
	
	
	
1476473202	10
	
1476474077	10
	
	
1476474972	9.9
	
	
1476475882	9.7
	
	
1476476772	9.3
	
	
	
	
	
1476478577	8.8
	
	
1476479487	8.3
	
	
	
1476480377	8.2
	
1476481272	8
	
	
	
	
	
1476483072	7.5
	
	
1476483981	7.4
	
	
	
1476484877	7.3
	
1476485787	7.3
	
	
	
	
	
1476487572	8.2
	
	
	
	
	
	
	
	
1476490281	7.1
	
	
1476491178	6.9
	
	
1476492088	6.9
	
	
1476492976	6.7
	
	
	
	
	
1476494782	6.3
	
	
1476495671	6.2
	
	
1476496582	6.3
	
	
1476497477	6.5
	
	
	
1476498401	6.8
	
1476499277	6.9
	
	
1476500172	6.9
	
	
	
1476501082	7
	
1476501971	7
	
	
	
	
	
1476503778	7
	
	
1476504687	7
	
	
1476505597	7.1
	
	
1476506472	7.3
	
	
	
	
	
1476508272	6.5
	
	
1476509182	6.2
	
	
	
1476510077	6.4
	
1476510988	6.9
	
	
	
	
	
1476512772	6.4
	
	
1476513683	6.8
	
	
1476514571	7.4
	
	
1476515482	7.8
	
	
1476516378	8.4
	
	
1476517288	9.1
	
	
1476518176	10.1
	
	
	
	
	
1476519982	12.7
	
	
1476520871	13.8
	
	
1476521782	15.6
	
	
1476522677	15.8
	
	
	
1476523602	17.1
	
1476524477	18.4
	
	
1476525372	18
	
	
	
1476526283	19.3
	
1476527172	20.7
	
	
	
	
	
1476528977	22
	
	
1476529887	21.8
	
	
	
1476530797	20.8
	
1476531672	21.2
	
	
	
1476532596	19.9
	
1476533472	20.9
	
	
1476534381	20.1
	
	
1476535291	20.6
	
	
1476536187	22.2
	
	
	
	
	
1476537972	19
	
	
1476538883	18.3
	
	
	
	
	
1476540681	17.4
	
1476541578	17.1
	
	
1476542487	16.7
	
	
1476543376	16.5
	
	
	
	
	
1476545182	17.8
	
	
1476546071	16.9
	
	
	
1476546981	16.6
	
1476547877	15.8
	
	
	
1476548801	15.3
	
1476549677	14.8
	
	
1476550572	13.7
	
	
	
1476551482	13.1
	
1476552372	12.8
	
	
	
	
	
1476554177	11.7
	
	
1476555087	10.9
	
	
1476555997	10.4
	
	
1476556872	10.1
	
	
	
	
	
1476558671	11.1
	
	
1476559581	11.1
	
	
	
	
	
1476561387	9.4
	
	
	
	
	
1476563172	8.9
	
	
1476564082	8.6
	
	
	
	
	
1476565881	8.4
	
1476566777	8.5
	
1476567687	8.7
	
1476568576	8.4
	
1476569472	8.7
	
1476570382	8.5
	
1476571271	8.9
	
1476572181	8.9
	
1476573077	8.2
	
1476573988	7.9
	
1476574897	8
	
1476575772	7.8
	
1476576682	7.6
	
1476577572	7.1
	
1476578481	6.7
	
1476579377	6.5
	
1476580287	6.3
	
1476581197	6
	
1476582072	5.8
	
	
1476582982	5.5
	
	
1476583872	5.4
	
	
1476584781	5.1
	
	
	
	
	
1476586587	4.8
	
	
1476587476	5.1
	
1476588372	5.5
	
	
1476589282	5.6
	
	
	
	
	
1476591081	5.7
	
	
1476591977	5.8
	
	
	
1476592887	6.2
	
	
	
	
1476594672	6.3
	
	
1476595582	6.5
	
	
1476596471	6.5
	
	
	
1476597381	6.5
	
1476598277	6.6
	
	
	
	
	
1476600076	6.4
	
	
1476600972	6.4
	
	
	
1476601882	6.9
	
	
	
	
	
	
	
1476604577	8
	
	
1476605487	8.6
	
	
	
1476606397	9.5
	
1476607272	10
	
	
	
1476608197	10.9
	
1476609072	11.7
	
	
1476609981	12.4
	
	
1476610892	13.1
	
	
1476611787	13.9
	
	
1476612676	14.3
	
	
1476613586	14.7
	
	
	
	
	
	
	
	
1476616281	16.2
	
	
	
	
	
	
1476618087	17.2
	
1476618976	17.5
	
	
	
	
	
1476620782	18.4
	
	
1476621671	19.6
	
	
	
1476622602	21.4
	
1476623477	20.9
	
	
1476624387	20.5
	
	
1476625297	20.6
	
	
1476626172	20.3
	
	
	
1476627082	19.9
	
1476627972	19.8
	
	
	
	
	
1476629777	19.3
	
	
1476630687	18.9
	
	
1476631577	18.6
	
	
1476632472	18
	
	
1476633382	17.5
	
	
1476634271	16.6
	
	
1476635181	15.5
	
	
	
1476636091	14.6
	
1476636987	14
	
	
1476637876	13.4
	
	
	
1476638772	13
	
1476639682	12.6
	
	
	
	
	
1476641481	11.7
	
	
1476642377	11.2
	
	
	
1476643287	10.8
	
1476644176	10.3
	
	
1476645072	10.1
	
	
1476645982	9.8
	
	
1476646871	9.4
	
	
1476647781	9
	
	
1476648677	8.8
	
	
	
	
	
1476650476	8.3
	
	
1476651372	8
	
	
	
1476652282	7.7
	
1476653171	7.5
	
	
	
	
	
1476654977	7.1
	
	
1476655887	7
	
	
	
	
	
1476657672	6.7
	
	
1476658582	6.6
	
	
1476659471	6.5
	
	
1476660381	6.5
	
	
	
	
	
1476662187	6.3
	
	
	
	
	
	
1476663972	6.2
	
1476664882	6.2
	
	
	
	
	
1476666682	5.9
	
	
1476667577	5.7
	
	
	
1476668487	5.3
	
1476669376	5.1
	
	
1476670272	4.8
	
	
1476671182	4.7
	
	
1476672072	4.7
	
	
	
1476672981	4.5
	
1476673877	4.3
	
	
	
	
	
1476675676	4.2
	
	
1476676572	4.4
	
	
1476677482	4.6
	
	
1476678371	4.6
	
	
	
	
	
1476680177	4.3
	
	
1476681087	4.3
	
	
	
	
	
1476682872	4.5
	
	
1476683782	4.6
	
	
	
1476684672	4.6
	
1476685581	4.8
	
	
	
	
	
1476687387	5.9
	
	
	
	
	
	
	
	
1476690082	8.3
	
	
	
	
	
1476691881	9.7
	
	
1476692777	9.9
	
	
	
1476693687	11.4
	
1476694577	12.8
	
	
1476695472	13.9
	
	
1476696382	15.3
	
	
1476697272	16.4
	
	
	
1476698181	17.4
	
1476699077	18.5
	
	
	
	
	
1476700876	18.7
	
	
1476701772	18.3
	
	
	
1476702682	18
	
1476703571	18.3
	
	
	
	
	
1476705377	19.2
	
	
1476706287	19.8
	
	
	
	
	
1476708072	20.6
	
	
1476708982	20
	
	
	
1476709871	19.6
	
1476710781	18.9
	
	
	
	
	
1476712587	17.9
	
	
1476713476	17.3
	
	
	
	
	
1476715282	16.3
	
	
	
	
	
1476717081	16.1
	
	
1476717977	15.7
